,year,qtr,state_fips,low,high
4151,2019,2,24,1.84,2.06
4152,2019,2,25,1.24,1.32
4153,2019,2,26,1.11,1.24
4154,2019,2,27,1.32,1.4
4155,2019,2,28,1.4,1.5
4156,2019,2,29,1.24,1.32
4157,2019,2,30,1.72,1.84
4158,2019,2,31,1.11,1.24
4159,2019,2,32,1.72,1.84
4160,2019,2,33,1.6,1.72
4161,2019,2,34,1.5,1.6
4162,2019,2,35,1.5,1.6
4163,2019,2,36,0.41,1.11
4164,2019,2,37,1.5,1.6
4165,2019,2,38,0.41,1.11
4166,2019,2,39,1.11,1.24
4167,2019,2,40,1.24,1.32
4168,2019,2,41,1.6,1.72
4169,2019,2,42,1.24,1.32
4170,2019,2,44,1.5,1.6
4171,2019,2,45,1.72,1.84
4172,2019,2,46,1.24,1.32
4173,2019,2,47,1.32,1.4
4174,2019,2,48,1.11,1.24
4175,2019,2,49,1.72,1.84
4176,2019,2,50,1.4,1.5
4177,2019,2,51,1.84,2.06
4178,2019,2,53,1.6,1.72
4179,2019,2,54,1.24,1.32
4180,2019,2,55,1.11,1.24
4181,2019,2,56,1.5,1.6
4182,2019,3,1,1.4,1.5
4183,2019,3,2,1.6,1.72
4184,2019,3,4,1.72,1.84
4185,2019,3,5,1.24,1.32
4186,2019,3,6,1.72,1.84
4187,2019,3,8,1.72,1.84
4188,2019,3,9,1.4,1.5
4189,2019,3,10,1.5,1.6
4190,2019,3,11,0.41,1.11
4191,2019,3,12,1.72,1.84
4192,2019,3,13,1.5,1.6
4194,2019,3,16,1.84,2.06
4195,2019,3,17,1.24,1.32
4196,2019,3,18,1.24,1.32
4197,2019,3,19,1.11,1.24
4198,2019,3,20,1.11,1.24
4199,2019,3,21,1.24,1.32
4200,2019,3,22,1.4,1.5
4201,2019,3,23,1.6,1.72
4202,2019,3,24,1.84,2.06
4203,2019,3,25,1.24,1.32
4204,2019,3,26,1.24,1.32
4205,2019,3,27,1.32,1.4
4206,2019,3,28,1.4,1.5
4207,2019,3,29,1.24,1.32
4208,2019,3,30,1.84,2.06
4209,2019,3,31,1.11,1.24
4210,2019,3,32,1.72,1.84
4211,2019,3,33,1.6,1.72
4212,2019,3,34,1.5,1.6
4213,2019,3,35,1.5,1.6
4214,2019,3,36,0.41,1.11
4215,2019,3,37,1.6,1.72
4216,2019,3,38,0.41,1.11
4217,2019,3,39,1.11,1.24
4218,2019,3,40,1.24,1.32
4219,2019,3,41,1.72,1.84
4220,2019,3,42,1.24,1.32
4221,2019,3,44,1.6,1.72
4222,2019,3,45,1.72,1.84
4223,2019,3,46,1.32,1.4
4224,2019,3,47,1.32,1.4
4225,2019,3,48,1.11,1.24
4226,2019,3,49,1.72,1.84
4227,2019,3,50,1.4,1.5
4228,2019,3,51,1.84,2.06
4229,2019,3,53,1.6,1.72
4230,2019,3,54,1.24,1.32
4231,2019,3,55,1.24,1.32
4232,2019,3,56,1.5,1.6
4233,2019,4,1,1.4,1.5
4234,2019,4,2,1.6,1.72
4235,2019,4,4,1.72,1.84
4236,2019,4,5,1.32,1.4
4237,2019,4,6,1.72,1.84
4238,2019,4,8,1.72,1.84
4239,2019,4,9,1.4,1.5
4240,2019,4,10,1.6,1.72
4241,2019,4,11,0.41,1.11
4242,2019,4,12,1.72,1.84
4243,2019,4,13,1.5,1.6
4245,2019,4,16,1.84,2.06
4246,2019,4,17,1.24,1.32
4247,2019,4,18,1.24,1.32
4248,2019,4,19,1.11,1.24
4249,2019,4,20,1.11,1.24
4250,2019,4,21,1.11,1.24
4251,2019,4,22,1.4,1.5
4252,2019,4,23,1.6,1.72
4253,2019,4,24,1.84,2.06
4254,2019,4,25,1.24,1.32
4255,2019,4,26,1.24,1.32
4256,2019,4,27,1.32,1.4
4257,2019,4,28,1.5,1.6
4258,2019,4,29,1.24,1.32
4259,2019,4,30,1.84,2.06
4260,2019,4,31,1.11,1.24
4261,2019,4,32,1.72,1.84
4262,2019,4,33,1.6,1.72
4263,2019,4,34,1.5,1.6
4264,2019,4,35,1.5,1.6
4265,2019,4,36,0.41,1.11
4266,2019,4,37,1.5,1.6
4267,2019,4,38,1.11,1.24
4268,2019,4,39,1.11,1.24
4269,2019,4,40,1.24,1.32
4270,2019,4,41,1.6,1.72
4271,2019,4,42,1.24,1.32
4272,2019,4,44,1.6,1.72
4273,2019,4,45,1.72,1.84
4274,2019,4,46,1.32,1.4
4275,2019,4,47,1.32,1.4
4276,2019,4,48,1.11,1.24
4277,2019,4,49,1.72,1.84
4278,2019,4,50,1.4,1.5
4279,2019,4,51,1.84,2.06
4280,2019,4,53,1.6,1.72
4281,2019,4,54,1.32,1.4
4282,2019,4,55,1.24,1.32
4283,2019,4,56,1.5,1.6
