,year,qtr,state_fips,low,high
3994,2018,3,20,1.11,1.24
3995,2018,3,21,1.24,1.32
3996,2018,3,22,1.4,1.5
3997,2018,3,23,1.6,1.72
3999,2018,3,25,1.32,1.4
4000,2018,3,26,1.24,1.32
4001,2018,3,27,1.32,1.4
4002,2018,3,28,1.4,1.5
4003,2018,3,29,1.32,1.4
4004,2018,3,30,1.84,2.06
4005,2018,3,31,1.24,1.32
4006,2018,3,32,1.72,1.84
4007,2018,3,33,1.6,1.72
4008,2018,3,34,1.6,1.72
4009,2018,3,35,1.6,1.72
4010,2018,3,36,0.41,1.11
4011,2018,3,37,1.6,1.72
4012,2018,3,38,0.41,1.11
4013,2018,3,39,1.11,1.24
4014,2018,3,40,1.24,1.32
4015,2018,3,41,1.72,1.84
4016,2018,3,42,1.24,1.32
4017,2018,3,44,1.6,1.72
4018,2018,3,45,1.72,1.84
4019,2018,3,46,1.24,1.32
4020,2018,3,47,1.32,1.4
4021,2018,3,48,1.11,1.24
4022,2018,3,49,1.72,1.84
4023,2018,3,50,1.4,1.5
4024,2018,3,51,1.84,2.06
4025,2018,3,53,1.6,1.72
4026,2018,3,54,1.24,1.32
4027,2018,3,55,1.24,1.32
4028,2018,3,56,1.5,1.6
4029,2018,4,1,1.4,1.5
4030,2018,4,2,1.6,1.72
4031,2018,4,4,1.72,1.84
4032,2018,4,5,1.24,1.32
4033,2018,4,6,1.72,1.84
4034,2018,4,8,1.72,1.84
4035,2018,4,9,1.4,1.5
4036,2018,4,10,1.6,1.72
4037,2018,4,11,0.41,1.11
4038,2018,4,12,1.72,1.84
4039,2018,4,13,1.5,1.6
4041,2018,4,16,1.84,2.06
4042,2018,4,17,1.24,1.32
4043,2018,4,18,1.24,1.32
4044,2018,4,19,1.11,1.24
4045,2018,4,20,1.11,1.24
4046,2018,4,21,1.11,1.24
4047,2018,4,22,1.4,1.5
4048,2018,4,23,1.6,1.72
4049,2018,4,24,1.84,2.06
4050,2018,4,25,1.24,1.32
4051,2018,4,26,1.11,1.24
4052,2018,4,27,1.32,1.4
4053,2018,4,28,1.4,1.5
4054,2018,4,29,1.24,1.32
4055,2018,4,30,1.72,1.84
4056,2018,4,31,1.11,1.24
4057,2018,4,32,1.72,1.84
4058,2018,4,33,1.6,1.72
4059,2018,4,34,1.5,1.6
4060,2018,4,35,1.6,1.72
4061,2018,4,36,0.41,1.11
4062,2018,4,37,1.5,1.6
4063,2018,4,38,0.41,1.11
4064,2018,4,39,1.11,1.24
4065,2018,4,40,1.24,1.32
4066,2018,4,41,1.6,1.72
4067,2018,4,42,1.24,1.32
4068,2018,4,44,1.5,1.6
4069,2018,4,45,1.72,1.84
4070,2018,4,46,1.24,1.32
4071,2018,4,47,1.32,1.4
4072,2018,4,48,1.11,1.24
4073,2018,4,49,1.72,1.84
4074,2018,4,50,1.4,1.5
4075,2018,4,51,1.84,2.06
4076,2018,4,53,1.6,1.72
4077,2018,4,54,1.24,1.32
4078,2018,4,55,1.11,1.24
4079,2018,4,56,1.5,1.6
