,year,qtr,state_fips,low,high
3162,2014,3,1,1.5,1.6
3163,2014,3,2,1.6,1.72
3164,2014,3,4,1.84,2.06
3165,2014,3,5,1.32,1.4
3166,2014,3,6,1.84,2.06
3167,2014,3,8,1.84,2.06
3168,2014,3,9,1.5,1.6
3169,2014,3,10,1.6,1.72
3170,2014,3,11,0.41,1.11
3171,2014,3,12,1.84,2.06
3172,2014,3,13,1.6,1.72
3174,2014,3,16,1.84,2.06
3175,2014,3,17,1.32,1.4
3176,2014,3,18,1.32,1.4
3177,2014,3,19,1.11,1.24
3178,2014,3,20,1.11,1.24
3179,2014,3,21,1.24,1.32
3180,2014,3,22,1.24,1.32
3181,2014,3,23,1.72,1.84
3183,2014,3,25,1.32,1.4
3184,2014,3,26,1.32,1.4
3185,2014,3,27,1.4,1.5
3186,2014,3,28,1.4,1.5
3187,2014,3,29,1.32,1.4
3188,2014,3,30,1.84,2.06
3189,2014,3,31,1.11,1.24
3190,2014,3,32,1.72,1.84
3191,2014,3,33,1.72,1.84
3192,2014,3,34,1.72,1.84
3193,2014,3,35,1.6,1.72
3194,2014,3,36,1.11,1.24
3195,2014,3,37,1.6,1.72
3196,2014,3,38,0.41,1.11
3197,2014,3,39,1.24,1.32
3198,2014,3,40,1.11,1.24
3199,2014,3,41,1.84,2.06
3200,2014,3,42,1.32,1.4
3201,2014,3,44,1.6,1.72
3202,2014,3,45,1.72,1.84
3203,2014,3,46,1.24,1.32
3204,2014,3,47,1.4,1.5
3205,2014,3,48,0.41,1.11
3206,2014,3,49,1.72,1.84
3207,2014,3,50,1.5,1.6
3208,2014,3,51,1.84,2.06
3209,2014,3,53,1.84,2.06
3210,2014,3,54,1.24,1.32
3211,2014,3,55,1.24,1.32
3212,2014,3,56,1.32,1.4
3213,2014,4,1,1.4,1.5
3214,2014,4,2,1.6,1.72
3215,2014,4,4,1.84,2.06
3216,2014,4,5,1.24,1.32
3217,2014,4,6,1.84,2.06
3218,2014,4,8,1.72,1.84
3219,2014,4,9,1.5,1.6
3220,2014,4,10,1.6,1.72
3221,2014,4,11,0.41,1.11
3222,2014,4,12,1.72,1.84
3223,2014,4,13,1.5,1.6
3225,2014,4,16,1.84,2.06
3226,2014,4,17,1.32,1.4
3227,2014,4,18,1.24,1.32
3228,2014,4,19,1.11,1.24
3229,2014,4,20,1.11,1.24
3230,2014,4,21,1.24,1.32
3231,2014,4,22,1.11,1.24
3232,2014,4,23,1.72,1.84
3234,2014,4,25,1.32,1.4
3235,2014,4,26,1.24,1.32
3236,2014,4,27,1.4,1.5
3237,2014,4,28,1.4,1.5
3238,2014,4,29,1.32,1.4
3239,2014,4,30,1.72,1.84
3240,2014,4,31,1.11,1.24
3241,2014,4,32,1.72,1.84
3242,2014,4,33,1.6,1.72
3243,2014,4,34,1.72,1.84
3244,2014,4,35,1.6,1.72
3245,2014,4,36,0.41,1.11
3246,2014,4,37,1.6,1.72
3247,2014,4,38,0.41,1.11
3248,2014,4,39,1.24,1.32
3249,2014,4,40,1.11,1.24
3250,2014,4,41,1.72,1.84
3251,2014,4,42,1.32,1.4
3252,2014,4,44,1.5,1.6
3253,2014,4,45,1.72,1.84
3254,2014,4,46,1.24,1.32
3255,2014,4,47,1.4,1.5
3256,2014,4,48,0.41,1.11
3257,2014,4,49,1.72,1.84
3258,2014,4,50,1.4,1.5
3259,2014,4,51,1.84,2.06
3260,2014,4,53,1.84,2.06
3261,2014,4,54,1.24,1.32
3262,2014,4,55,1.24,1.32
3263,2014,4,56,1.32,1.4
